,Id,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,Neighborhood,OverallQual,OverallCond,YearRemodAdd,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseStyleint
220,1681,3,48.0,6472,1,3,3,4,16,9,5,2008,4,2009,8,4,,1.0
221,1682,3,129.0,16770,1,3,3,0,16,8,5,2003,9,2009,8,4,,1.0
222,1683,3,48.0,3480,1,3,3,4,16,7,5,2003,11,2009,8,4,,1.0
223,1684,3,63.0,10928,1,3,3,4,8,7,5,2005,6,2009,8,4,,2.0
224,1685,3,57.0,8918,1,0,3,4,8,6,5,2006,7,2009,8,4,,2.0
225,1686,3,43.0,3182,1,3,3,4,0,7,5,2006,8,2009,8,4,,1.0
226,1687,3,59.0,9434,1,0,3,4,8,7,5,2005,8,2009,8,4,,1.5
227,1688,3,62.0,7984,1,0,3,4,8,7,5,2005,9,2009,8,4,,2.0
228,1689,3,61.0,10125,1,0,3,4,8,7,5,2004,7,2009,8,4,,2.0
229,1690,3,69.25566076574722,8965,1,0,3,4,8,7,5,2003,6,2009,8,4,,2.0
230,1691,3,69.25566076574722,8174,1,0,3,4,8,7,5,2003,5,2009,8,4,,2.0
231,1692,3,69.25566076574722,12891,1,0,3,0,8,8,5,2002,7,2009,8,4,,2.0
232,1693,3,61.0,9734,1,0,3,4,8,7,5,2004,5,2009,8,4,,1.5
233,1694,3,42.0,8433,1,0,3,4,8,6,5,2000,6,2009,8,4,,2.0
234,1695,3,62.0,7750,1,3,3,4,8,7,5,2000,3,2009,8,4,,1.5
235,1696,3,69.25566076574722,15896,1,1,3,1,8,7,5,1999,5,2009,8,4,,2.0
236,1697,3,64.0,7848,1,0,3,4,8,7,6,1999,6,2009,8,4,,1.5
237,1698,3,106.0,12720,1,3,3,4,15,8,5,2000,9,2009,8,4,,2.0
238,1699,3,69.25566076574722,10750,1,0,3,1,15,8,5,1995,6,2009,8,4,,1.0
239,1700,3,79.0,9085,1,3,3,4,15,7,5,1996,11,2009,8,4,,2.0
240,1701,3,69.25566076574722,11692,1,0,3,4,15,8,5,1994,10,2009,8,4,,2.0
241,1702,3,86.0,11194,1,0,3,4,21,8,5,2008,9,2009,8,4,,1.0
242,1703,3,78.0,10206,1,3,3,4,21,8,5,2008,9,2009,8,4,,1.0
243,1704,3,85.0,10130,1,3,3,4,21,8,5,2007,3,2009,8,4,,1.0
244,1705,3,76.0,9139,1,0,3,4,21,8,5,2006,9,2009,8,4,,1.0
245,1706,3,85.0,11128,1,3,3,0,21,9,5,2006,10,2009,8,4,,1.0
246,1707,1,90.0,7993,1,0,3,4,21,7,5,2009,10,2009,6,5,,1.0
247,1708,1,72.0,8640,1,3,3,4,21,7,5,2008,5,2009,8,4,,1.0
248,1709,1,112.0,12606,1,0,3,4,21,9,5,2008,5,2009,8,4,,1.0
249,1710,1,75.0,7500,1,3,3,4,21,8,5,2007,6,2009,8,4,,1.0
250,1711,1,84.0,10603,1,3,3,4,21,8,5,2006,7,2009,8,4,,2.0
251,1712,1,65.0,8125,1,3,3,0,21,8,5,2009,10,2009,6,5,,1.0
252,1713,1,85.0,10625,1,3,3,4,21,7,5,2007,3,2009,8,4,,1.0
253,1714,1,68.0,8736,1,0,3,4,21,7,5,2004,8,2009,8,4,,1.0
254,1715,1,65.0,8127,1,0,3,4,21,7,5,2003,3,2009,8,4,,2.0
255,1716,3,80.0,9605,1,3,3,0,20,7,6,2007,4,2009,8,4,,1.0
256,1717,3,63.0,7500,1,3,3,4,20,7,5,2006,6,2009,8,4,,1.0
257,1718,3,63.0,7500,1,3,3,4,20,6,5,2004,8,2009,8,4,,1.0
258,1719,3,96.0,10628,1,0,3,0,20,7,5,2004,1,2009,8,4,,2.0
259,1720,3,76.0,10141,1,0,3,4,20,8,5,2004,1,2009,8,4,,1.0
260,1721,3,63.0,13072,1,3,3,4,20,7,5,2005,5,2009,8,4,,1.0
261,1722,3,63.0,13072,1,3,3,4,20,5,5,2004,8,2009,8,4,,1.0
262,1723,3,60.0,12450,1,3,3,4,20,5,5,2004,6,2009,8,4,,1.0
263,1724,3,61.0,7328,1,3,3,4,20,7,5,2009,2,2009,6,5,,1.0
264,1725,3,43.0,11492,1,0,3,1,20,7,5,1997,4,2009,8,4,,2.0
265,1726,3,70.0,7703,1,3,3,4,20,6,6,1992,11,2009,8,4,,2.0
266,1727,3,50.0,7175,1,3,3,4,20,6,5,1991,2,2009,8,4,,1.0
267,1728,3,70.0,9109,1,3,3,4,20,7,5,1994,10,2009,8,4,,2.0
268,1729,3,69.25566076574722,10274,1,0,3,1,20,6,7,1986,7,2009,8,4,,2.0
269,1730,3,75.0,8250,1,3,3,4,20,6,7,1981,5,2009,8,4,,2.0
270,1731,3,63.0,9750,1,0,3,4,19,5,5,1962,11,2009,8,4,,1.0
271,1732,3,69.25566076574722,8499,1,0,3,0,19,5,6,1961,6,2009,8,4,,1.0
272,1733,3,69.25566076574722,9079,1,0,3,4,19,5,5,1961,7,2009,8,4,,1.0
273,1734,3,69.25566076574722,9316,1,0,3,4,19,5,5,1965,5,2009,7,3,,1.0
274,1735,3,69.25566076574722,7791,1,0,3,4,19,5,8,1995,10,2009,8,4,,1.0
275,1736,3,65.0,7150,1,3,3,4,19,5,6,1962,10,2009,8,4,,1.0
276,1737,3,69.25566076574722,15676,1,0,2,4,24,8,8,1980,4,2009,8,4,,1.0
277,1738,3,69.25566076574722,11949,1,3,3,4,15,7,8,2008,7,2009,8,4,,2.0
278,1739,1,32.0,2880,1,3,3,4,21,7,5,2005,7,2009,8,4,,2.0
279,1740,1,69.25566076574722,3830,1,0,3,4,21,6,5,2008,1,2009,6,5,,1.0
280,1741,1,69.25566076574722,4217,1,0,3,4,21,6,5,2008,3,2009,8,4,,1.0
281,1742,1,34.0,2998,1,3,3,4,21,6,5,2000,8,2009,8,4,,2.0
282,1743,1,35.0,3768,1,3,3,2,21,7,5,1999,9,2009,8,4,,2.0
283,1744,3,69.25566076574722,14694,1,0,3,4,24,8,9,2008,6,2009,8,4,,1.0
284,1745,3,110.0,15417,1,3,3,4,24,7,5,1981,6,2009,8,4,,1.0
285,1746,3,80.0,9600,1,3,2,2,24,8,5,1976,1,2009,8,0,,1.5
286,1747,3,69.25566076574722,12732,1,0,3,1,14,7,6,1974,6,2009,8,4,,2.0
287,1748,3,80.0,10400,1,3,3,4,14,6,7,1997,5,2009,8,4,,2.0
288,1749,3,80.0,9600,1,3,3,4,14,5,5,1969,8,2009,8,4,,1.0
289,1750,3,75.0,9000,1,3,3,4,14,6,5,1969,8,2009,8,0,,1.0
290,1751,3,69.25566076574722,13774,1,0,3,4,14,7,7,1992,11,2009,8,4,,2.0
291,1752,3,62.0,7130,1,3,3,4,12,5,6,1967,6,2009,8,4,,1.0
292,1753,3,80.0,9600,1,3,3,4,12,5,5,1967,3,2009,0,4,,1.0
293,1754,3,80.0,9600,1,3,3,4,14,7,5,1974,5,2009,0,0,,2.0
294,1755,3,69.25566076574722,16500,1,3,3,4,14,6,5,1971,5,2009,8,4,,1.5
295,1756,3,60.0,7436,1,3,3,4,12,4,7,1960,8,2009,8,4,,1.0
296,1757,3,65.0,8125,1,3,3,4,12,5,7,1959,9,2009,8,4,,1.0
297,1758,3,69.25566076574722,9450,1,0,3,0,12,4,5,1957,5,2009,8,4,,1.0
298,1759,3,69.25566076574722,13495,1,0,3,0,12,5,6,1956,7,2009,8,4,,1.0
299,1760,3,85.0,9350,1,3,3,4,12,5,6,1995,2,2009,8,4,,1.0
300,1761,3,115.0,10500,1,0,3,4,12,5,5,1964,7,2009,0,0,,1.0
301,1762,3,69.25566076574722,8970,1,0,3,0,12,5,6,1965,6,2009,8,4,,2.0
302,1763,3,85.0,11475,1,3,3,0,12,6,6,1961,9,2009,8,4,,1.5
303,1764,3,68.0,9768,1,3,3,4,12,5,5,1955,2,2009,8,4,,1.0
304,1765,3,90.0,9900,1,3,3,4,12,6,5,1967,4,2009,8,4,,1.0
305,1766,3,92.0,10573,1,0,3,0,12,6,6,1961,4,2009,8,4,,1.0
306,1767,3,80.0,14695,1,0,3,4,12,6,8,2008,7,2009,8,4,,1.0
307,1768,3,73.0,8760,1,3,3,4,12,5,7,1956,6,2009,8,4,,1.0
308,1769,3,69.25566076574722,12285,1,0,3,4,12,7,6,1960,8,2009,8,4,,1.0
309,1770,3,66.0,9240,1,0,3,4,12,6,8,1998,6,2009,8,4,,1.0
310,1771,3,70.0,8750,1,3,3,4,12,5,5,1956,11,2009,0,0,,1.0
311,1772,3,70.0,8750,1,3,3,4,12,5,5,1955,7,2009,8,4,,1.0
312,1773,3,80.0,10400,1,3,3,0,12,4,5,1956,11,2009,8,3,,1.0
313,1774,3,76.0,9482,1,3,3,4,12,5,4,1958,12,2009,8,4,,1.0
314,1775,3,53.0,8128,1,0,3,1,12,6,7,1954,2,2009,8,4,,1.0
315,1776,3,67.0,13070,1,3,3,0,12,5,5,1951,10,2009,8,4,,1.0
316,1777,3,80.0,8480,1,3,3,0,12,5,6,1950,8,2009,8,4,,1.0
317,1778,3,60.0,7626,1,3,3,4,12,5,8,2005,3,2009,8,4,,1.0
318,1779,3,75.0,9533,1,3,3,4,12,5,5,1953,8,2009,3,4,,1.0
319,1780,3,78.0,11419,1,3,3,0,12,7,7,1999,12,2009,8,4,,2.0
320,1781,3,60.0,9600,1,3,3,4,12,5,6,1950,8,2009,8,4,,1.0
321,1782,3,53.0,5470,1,3,3,4,17,3,5,1958,8,2009,8,4,,1.0
322,1783,3,60.0,10800,1,3,3,4,17,5,7,2006,8,2009,8,4,,2.0
323,1784,3,80.0,8146,1,3,3,0,17,4,8,2003,5,2009,8,4,,2.0
324,1785,3,60.0,10230,1,3,3,4,17,5,7,1950,12,2009,8,4,,1.0
325,1786,3,60.0,10410,1,3,3,4,17,4,5,1950,6,2009,8,4,,1.75
326,1787,3,60.0,7200,1,3,3,0,17,7,9,2008,8,2009,8,4,,2.0
327,1788,3,90.0,5400,1,3,3,4,17,2,5,1950,6,2009,8,4,,1.0
328,1789,3,60.0,10800,1,3,3,4,17,5,7,1950,6,2009,8,4,,1.0
329,1790,3,60.0,10800,1,3,3,0,17,3,5,1998,11,2009,8,4,,1.0
330,1791,3,81.0,9671,1,3,3,0,12,6,5,1969,8,2009,8,4,,2.0
331,1792,3,83.0,10143,1,3,3,4,12,6,7,1963,6,2009,8,4,,1.0
332,1793,3,77.0,11500,1,0,3,4,12,6,4,1967,5,2009,8,4,,1.0
333,1794,3,62.0,8010,1,3,3,4,12,6,9,2007,9,2009,8,4,,1.0
334,1795,3,90.0,10454,1,0,3,0,12,6,6,1957,4,2009,8,4,,1.0
335,1796,3,80.0,9000,1,0,1,4,12,6,6,1958,4,2009,8,4,,1.0
336,1797,3,60.0,8064,1,3,3,4,12,6,5,1950,12,2009,0,0,,1.75
337,1798,3,71.0,7350,1,3,3,4,12,5,6,1958,3,2009,8,4,,1.0
338,1799,3,60.0,7200,1,3,3,0,12,5,7,1952,9,2009,8,4,,1.0
339,1800,3,80.0,8000,1,3,3,4,12,5,5,1959,7,2009,8,4,,1.5
340,1801,3,60.0,10800,1,3,3,4,12,4,7,1996,8,2009,8,4,,1.75
341,1802,3,60.0,8064,1,3,3,0,12,6,7,1994,8,2009,0,0,,1.75
342,1803,3,76.0,7570,1,3,3,0,12,6,5,1964,3,2009,8,4,,2.0
343,1804,3,75.0,8604,1,0,3,4,12,5,7,1978,11,2009,8,4,,1.5
344,1805,3,80.0,7936,1,3,3,4,12,6,6,1963,4,2009,8,4,,1.0
345,1806,4,68.0,4080,1,3,3,4,17,6,8,1998,6,2009,8,4,,1.75
346,1807,4,57.0,10307,1,3,3,4,17,6,5,1950,6,2009,8,4,,2.0
347,1808,4,90.0,15660,1,3,3,4,17,5,8,2003,7,2009,8,4,,1.75
348,1809,4,90.0,9900,1,3,3,0,17,5,8,2002,3,2009,8,4,,2.0
349,1810,4,57.0,6406,1,3,3,4,17,5,6,1950,10,2009,8,4,,2.0
350,1811,4,63.0,7627,1,3,3,0,17,4,6,1950,10,2009,8,4,,2.0
351,1812,4,56.0,10134,1,3,3,4,17,5,5,1950,7,2009,8,4,,1.75
352,1813,4,50.0,6000,1,3,3,4,17,5,7,1970,3,2009,8,4,,1.75
353,1814,4,62.0,7404,1,3,3,0,17,4,6,1950,11,2009,7,4,,1.0
354,1815,4,50.0,5925,1,3,3,0,17,2,4,1950,10,2009,8,4,,1.0
355,1816,4,60.0,8520,1,3,3,4,17,5,8,1950,2,2009,8,4,,1.0
356,1817,4,60.0,9600,1,3,3,4,17,4,4,1950,6,2009,8,4,,2.0
357,1818,4,70.0,8400,1,3,3,0,17,6,7,1950,6,2009,8,4,,2.0
358,1819,4,60.0,3600,1,3,3,4,17,6,7,2007,5,2009,8,4,,2.0
359,1820,0,69.25566076574722,3300,1,3,3,4,17,4,3,1950,6,2009,8,4,,1.0
360,1821,4,60.0,5400,1,3,3,4,17,6,6,1950,9,2009,4,3,,1.75
361,1822,4,60.0,9720,1,3,3,4,17,6,7,2002,9,2009,8,4,,2.0
362,1823,0,72.0,9392,1,3,3,0,9,3,3,1950,9,2009,8,0,,1.0
363,1824,3,69.25566076574722,6615,1,3,3,4,3,6,6,1950,9,2009,8,4,,1.0
364,1825,3,50.0,4960,1,3,3,4,3,5,7,1982,5,2009,8,4,,1.75
365,1826,4,60.0,6000,1,3,3,0,3,5,5,1950,6,2009,8,4,,1.75
366,1827,4,51.0,6120,1,3,3,4,3,5,6,1999,3,2009,8,0,,1.0
367,1828,4,51.0,6120,1,3,3,4,3,5,6,1950,2,2009,8,4,,1.75
368,1829,4,50.0,8635,1,3,3,4,3,5,5,1950,8,2009,8,4,,1.0
369,1830,4,57.0,8094,1,3,3,4,17,6,6,1950,6,2009,8,4,,2.0
370,1831,4,68.0,9928,1,3,3,4,17,7,8,1994,6,2009,8,4,,2.0
371,1832,4,50.0,3000,1,3,0,4,17,5,1,1950,9,2009,8,0,,2.0
372,1833,4,57.0,6876,1,3,3,4,9,6,5,1950,8,2009,8,4,,2.0
373,1834,4,69.25566076574722,5775,1,1,0,0,17,6,7,2002,2,2009,8,4,,2.0
374,1835,4,41.0,5852,1,2,0,0,17,7,5,2000,5,2009,8,4,,2.5
375,1836,4,60.0,5160,1,3,3,0,9,6,6,1950,8,2009,8,4,,1.75
376,1837,4,86.0,5160,1,3,3,4,9,4,6,1950,7,2009,0,0,,1.5
377,1838,4,60.0,10320,1,3,0,4,9,6,7,1965,2,2009,8,4,,2.0
378,1839,3,50.0,4280,1,0,3,4,19,4,9,2001,9,2009,8,4,,1.0
379,1840,3,60.0,10800,1,3,3,4,7,5,5,1988,3,2009,8,2,,1.0
380,1841,3,69.25566076574722,10547,1,0,3,4,7,5,5,1978,7,2009,8,4,,1.5
381,1842,3,60.0,9780,1,3,3,4,7,5,3,1950,3,2009,8,4,,1.75
382,1843,3,75.0,11625,1,3,3,4,19,5,6,1967,4,2009,8,0,,1.0
383,1844,3,69.25566076574722,8014,1,0,3,1,19,6,5,1978,6,2009,8,4,,1.5
384,1845,3,88.0,15400,1,3,3,4,19,5,5,1961,7,2009,8,4,,1.5
385,1846,3,88.0,15312,1,3,3,4,19,6,5,1960,3,2009,0,4,,1.5
386,1847,3,69.25566076574722,15584,1,3,3,4,4,5,5,1956,10,2009,8,4,,1.5
387,1848,3,69.25566076574722,9000,1,3,3,0,19,2,2,1950,6,2009,8,4,,1.0
388,1849,3,69.25566076574722,15635,1,0,3,1,7,4,5,1954,10,2009,8,4,,1.0
389,1850,3,68.0,9571,1,3,3,4,7,5,5,1956,2,2009,8,4,,1.0
390,1851,3,50.0,9350,1,3,0,4,7,6,7,1950,7,2009,8,4,,2.0
391,1852,3,62.0,7440,1,3,3,4,7,5,6,1954,9,2009,8,4,,1.0
392,1853,3,42.0,4235,1,3,3,4,7,5,5,1984,2,2009,8,4,,1.0
393,1854,3,74.0,10778,1,0,3,4,20,7,6,1991,7,2009,8,4,,1.5
394,1855,3,66.0,19255,1,0,3,4,20,6,5,1983,9,2009,8,4,,1.5
395,1856,3,85.0,10560,1,3,3,0,20,7,5,1994,8,2009,8,4,,2.0
396,1857,3,120.0,26400,1,3,0,2,20,5,7,2007,6,2009,8,4,,2.0
397,1858,3,64.0,7018,1,3,3,4,20,5,5,1979,6,2009,8,2,,2.0
398,1859,3,64.0,7018,1,3,0,4,20,5,5,1979,6,2009,8,2,,1.0
399,1860,3,64.0,7040,1,3,3,4,20,5,5,1979,6,2009,8,2,,1.5
400,1861,3,64.0,7007,1,3,0,4,20,5,5,1979,6,2009,8,2,,1.0
401,1862,3,69.25566076574722,11855,1,3,3,4,20,7,5,2000,10,2009,8,4,,2.0
402,1863,3,69.25566076574722,7939,1,3,3,4,20,7,5,2000,10,2009,8,4,,2.0
403,1864,3,69.25566076574722,7976,1,3,3,4,20,7,5,2000,10,2009,8,4,,2.0
404,1865,3,84.0,10933,1,3,3,4,5,9,5,2009,7,2009,6,5,,1.0
405,1866,3,65.0,10816,1,0,3,4,5,9,5,2008,11,2009,8,4,,1.0
406,1867,3,71.0,9178,1,3,3,4,5,8,5,2008,6,2009,8,4,,1.0
407,1868,3,77.0,11422,1,0,3,4,5,8,5,2008,4,2009,8,4,,1.0
408,1869,3,64.0,6762,1,3,3,4,5,7,5,2007,5,2009,8,4,,1.0
409,1870,3,95.0,10324,1,0,3,0,5,8,5,2008,3,2009,8,4,,1.0
410,1871,3,78.0,11645,1,3,3,4,5,8,5,2006,3,2009,8,4,,1.0
411,1872,3,79.0,11646,1,0,3,4,5,6,5,2006,7,2009,8,4,,2.0
412,1873,3,69.25566076574722,16698,1,0,1,1,4,7,5,1993,6,2009,8,4,,2.0
413,1874,3,65.0,9757,1,3,2,4,5,5,7,1994,10,2009,8,4,,1.0
414,1875,3,65.0,14753,1,1,2,4,5,7,5,1998,12,2009,8,4,,1.0
415,1876,3,70.0,8750,1,3,3,4,5,6,5,1998,4,2009,8,4,,2.0
416,1877,3,65.0,10739,1,0,3,4,5,7,5,2001,4,2009,8,4,,1.0
417,1878,3,75.0,11166,1,3,3,4,5,7,5,2001,7,2009,8,3,,1.0
418,1879,3,69.25566076574722,16269,1,0,3,1,5,5,5,1978,7,2009,8,4,,1.0
419,1880,3,76.0,6950,1,0,3,4,5,5,7,1979,10,2009,8,4,,1.0
420,1881,3,90.0,11664,1,3,3,0,5,7,5,2002,9,2009,8,4,,1.0
421,1882,3,69.25566076574722,12334,1,0,3,4,5,8,5,2003,6,2009,8,4,,2.0
422,1883,3,70.0,8749,1,3,3,4,5,7,5,2002,11,2009,8,4,,2.0
423,1884,3,69.25566076574722,11250,1,3,3,0,5,7,5,2001,5,2009,8,4,,2.0
424,1885,3,90.0,15750,1,3,3,3,5,8,5,2000,6,2009,8,4,,1.0
425,1886,3,69.25566076574722,12782,1,3,3,4,5,8,5,2003,6,2009,8,4,,1.0
426,1887,3,70.0,8750,1,3,3,4,5,7,5,1998,8,2009,8,4,,1.0
427,1888,3,85.0,10200,1,3,3,4,5,8,5,2007,1,2009,8,4,,1.0
428,1889,3,85.0,11069,1,3,3,0,5,6,5,2007,7,2009,8,4,,2.0
429,1890,3,80.0,10682,1,3,3,4,7,4,6,1971,7,2009,8,4,,1.0
430,1891,4,35.0,3675,1,3,3,4,7,6,5,2006,4,2009,8,4,,1.5
431,1892,3,64.0,6410,1,3,1,4,7,4,5,1959,3,2009,8,4,,1.0
432,1893,3,70.0,11767,1,3,3,4,7,5,5,1950,6,2009,8,4,,1.0
433,1894,3,65.0,10926,1,3,3,4,7,5,5,1959,8,2009,8,4,,1.0
434,1895,3,70.0,11767,1,3,3,4,7,5,5,1956,5,2009,8,4,,1.0
435,1896,3,45.0,8212,1,3,3,4,7,5,6,1950,9,2009,8,4,,1.75
436,1897,2,70.0,6300,1,3,3,0,18,5,4,1950,7,2009,8,0,,1.75
437,1898,3,43.0,5707,1,3,0,4,18,6,6,1950,3,2009,8,4,,2.0
438,1899,3,64.0,8574,1,3,3,4,6,6,8,2000,10,2009,8,4,,1.0
439,1900,3,53.0,7155,1,3,3,4,6,7,8,1990,5,2009,8,4,,2.0
440,1901,3,60.0,13680,1,3,1,4,6,5,6,1950,2,2009,8,4,,1.75
441,1902,3,80.0,14680,1,0,1,4,6,5,4,1960,6,2009,8,4,,1.0
442,1903,3,69.25566076574722,8145,1,0,1,0,6,7,6,1950,7,2009,8,4,,2.5
443,1904,3,70.0,9100,1,3,3,4,6,5,6,1954,10,2009,8,3,,1.0
444,1905,3,90.0,13339,1,0,3,4,6,6,6,1960,5,2009,8,4,,1.0
445,1906,3,78.0,15600,1,3,0,4,6,5,7,2005,10,2009,8,4,,1.75
446,1907,3,100.0,17500,1,3,0,0,6,6,5,1954,1,2009,8,4,,1.0
447,1908,4,24.0,1733,1,3,3,4,1,6,6,1980,5,2009,8,4,,2.0
448,1909,4,24.0,1488,1,3,3,4,1,6,6,1992,10,2009,8,4,,2.0
449,1910,4,24.0,1612,1,3,3,4,1,6,6,1980,7,2009,8,4,,2.0
450,1911,3,69.25566076574722,13607,1,0,3,4,6,6,6,1986,4,2009,8,4,,1.5
451,1912,3,69.25566076574722,17597,1,3,0,4,6,7,9,2009,7,2009,8,4,,1.0
452,1913,4,50.0,8660,1,3,0,4,9,5,6,1993,12,2009,8,4,,2.0
453,1914,0,60.0,10200,1,3,3,4,9,4,6,1950,5,2009,8,4,,1.0
454,1915,4,44.0,3843,1,0,1,4,6,8,5,2008,6,2009,6,5,,1.0
456,1917,3,75.0,10125,1,3,3,4,11,8,5,2001,5,2009,8,4,,2.0
457,1918,3,75.0,9750,1,3,3,4,11,6,6,1977,4,2009,8,4,,1.5
458,1919,3,72.0,9360,1,3,0,4,11,6,7,1977,11,2009,8,4,,1.5
459,1920,3,82.0,11070,1,3,3,4,11,5,5,1991,4,2009,0,0,,1.0
460,1921,3,113.0,13438,1,0,1,0,23,9,5,2008,7,2009,8,4,,1.0
461,1922,3,79.0,14463,1,0,1,0,23,9,5,2008,1,2009,8,4,,1.0
462,1923,3,69.25566076574722,9839,1,0,3,1,23,6,8,2006,2,2009,8,4,,2.0
463,1924,3,125.0,14419,1,0,3,0,23,7,5,1989,7,2009,8,4,,1.5
464,1925,3,75.0,9157,1,0,3,0,23,7,5,2003,2,2009,8,0,,2.0
465,1926,3,85.0,12633,1,0,1,4,23,9,5,2007,5,2009,8,4,,1.0
466,1927,3,75.0,12518,1,0,3,4,11,5,7,1968,4,2009,8,4,,1.0
467,1928,3,83.0,13383,1,0,3,4,11,5,5,2000,3,2009,8,4,,1.0
468,1929,3,50.0,7689,1,0,3,4,11,5,8,1972,7,2009,8,4,,1.5
469,1930,3,62.0,7706,1,3,3,4,11,6,5,1996,8,2009,8,4,,1.5
470,1931,3,70.0,7669,1,3,3,4,11,5,6,1993,6,2009,8,4,,1.5
471,1932,3,62.0,10429,1,3,3,4,11,5,5,1992,7,2009,8,4,,2.0
472,1933,3,70.0,10457,1,0,3,4,11,5,7,1969,4,2009,8,4,,2.0
473,1934,3,72.0,8702,1,0,3,4,8,6,5,1998,4,2008,8,4,,2.0
474,1935,3,65.0,8139,1,3,3,4,8,6,5,1996,10,2008,8,4,,2.0
475,1936,3,59.0,9535,1,0,3,4,8,6,5,1998,5,2008,8,4,,2.0
476,1937,3,69.25566076574722,15038,1,1,3,0,8,6,5,1996,11,2008,8,4,,2.0
477,1938,3,53.0,14137,1,0,3,4,8,5,5,1997,11,2008,8,4,,1.0
478,1939,3,45.0,6264,1,0,3,0,22,8,5,1997,7,2008,8,4,,1.0
479,1940,3,39.0,5070,1,0,1,4,22,8,5,1992,8,2008,8,4,,1.0
480,1941,3,73.0,11184,1,0,3,0,8,6,5,1998,4,2008,8,3,,2.0
481,1942,3,69.25566076574722,14067,1,3,3,3,8,6,5,1991,9,2008,8,4,,2.0
482,1943,3,65.0,5950,1,0,1,4,22,8,5,1989,4,2008,8,4,,1.0
483,1944,3,101.0,13543,1,0,1,0,22,8,5,2005,7,2008,8,4,,2.0
484,1945,3,53.0,15401,1,0,1,1,22,9,5,2004,9,2008,8,4,,1.0
485,1946,3,69.25566076574722,31220,1,0,0,2,8,6,2,1952,5,2008,8,4,,1.0
486,1947,3,60.0,8118,1,3,1,4,22,9,5,2007,7,2008,8,4,,1.0
487,1948,3,69.25566076574722,47280,1,0,3,4,8,6,5,1950,7,2008,8,3,,1.0
488,1949,3,63.0,12680,1,0,3,4,14,7,6,1988,6,2008,8,4,,1.0
489,1950,3,69.25566076574722,10825,1,0,3,4,14,7,7,1983,7,2008,8,4,,1.0
490,1951,3,56.0,18559,1,0,3,1,14,7,5,1978,8,2008,8,4,,1.0
491,1952,3,85.0,14450,1,3,3,4,14,7,5,1979,3,2008,8,4,,1.0
492,1953,3,90.0,13068,1,3,3,0,14,6,5,1976,11,2008,8,4,,1.0
493,1954,3,80.0,10400,1,3,3,4,14,7,6,1988,3,2008,8,4,,2.0
494,1955,3,75.0,9743,1,3,3,4,14,5,6,1969,6,2008,8,4,,2.0
495,1956,3,69.25566076574722,12511,1,0,3,0,14,7,7,1978,12,2008,8,4,,2.0
496,1957,3,80.0,10400,1,3,3,4,14,6,5,1976,4,2008,8,4,,1.0
497,1958,3,69.25566076574722,14311,1,0,3,3,14,8,5,1996,6,2008,8,4,,2.0
498,1959,3,60.0,9000,1,3,3,2,12,5,5,1974,6,2008,8,4,,2.0
499,1960,3,68.0,10295,1,3,3,2,12,4,6,1969,9,2008,0,4,,1.0
500,1961,3,63.0,7560,1,3,3,4,12,5,5,1971,5,2008,8,4,,1.0
501,1962,4,21.0,1680,1,3,3,4,2,6,5,1973,2,2008,8,4,,2.0
502,1963,4,21.0,1890,1,3,3,4,2,6,6,1972,4,2008,8,4,,2.0
503,1964,4,21.0,1680,1,3,3,4,2,5,5,1972,12,2008,8,4,,2.0
504,1965,3,24.0,2308,1,3,3,2,13,6,6,1975,5,2008,8,4,,2.0
505,1966,3,24.0,2529,1,3,3,4,13,7,6,1977,9,2008,8,4,,1.0
506,1967,3,98.0,12704,1,3,3,4,16,8,5,2007,1,2008,6,5,,1.0
507,1968,3,105.0,13693,1,3,3,4,16,8,5,2007,8,2008,8,4,,1.0
508,1969,3,104.0,14418,1,0,3,4,16,9,5,2007,5,2008,8,4,,1.0
509,1970,3,108.0,13418,1,3,3,4,16,9,5,2006,10,2008,8,0,,2.0
510,1971,3,96.0,12539,1,3,3,4,16,10,5,2006,6,2008,8,4,,2.0
511,1972,3,102.0,12151,1,0,3,4,16,9,5,2005,8,2008,8,4,,2.0
512,1973,3,74.0,8899,1,3,3,4,16,8,5,2007,6,2008,8,4,,2.0
513,1974,3,85.0,10574,1,0,3,4,16,8,5,2004,7,2008,8,4,,2.0
514,1975,3,106.0,12720,1,3,1,4,16,10,5,2003,2,2008,8,4,,1.0
515,1976,3,92.0,10845,1,0,3,0,16,8,5,2004,6,2008,8,4,,1.0
516,1977,3,130.0,16900,1,3,3,4,16,8,5,2002,1,2008,8,4,,2.0
517,1978,3,112.0,16451,1,0,3,0,16,8,5,2003,7,2008,8,4,,2.0
518,1979,3,58.0,10110,1,0,3,4,16,9,5,2008,11,2008,6,5,,1.0
519,1980,3,135.0,12304,1,2,3,0,16,7,5,2005,6,2008,8,4,,1.0
520,1981,3,89.0,8232,1,0,3,4,16,9,5,2008,6,2008,6,5,,1.0
521,1982,3,48.0,6240,1,3,3,4,16,8,5,2007,6,2008,8,4,,1.0
522,1983,3,48.0,6240,1,3,3,4,16,8,5,2007,2,2008,8,4,,1.0
523,1984,3,36.0,2448,1,3,3,4,16,7,5,2004,10,2008,8,4,,2.0
524,1985,3,69.25566076574722,3940,1,3,3,4,0,7,5,2003,8,2008,8,4,,1.0
